name,type,eircode,address,lat,lng,email,phone,contact1,contact2,contact3,link,sourceId
Beaufort Community Care Group,MOW, V93 F2NY,Beaufort,52.06938849,-9.640367323,,064 6644859,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Castleisland St Vincent De Paul,MOW, V92 TD5F,33 Church Street ,52.23033518,-9.462796615,,066 7142234,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Baile Mhuire Ltd,MOW, V92 TC59,Bhaile Mhuire Centre Balloonagh,52.27504876,-9.713838938,,066 7123373,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Castleisland Day Care Centre,MOW, V92 K138,Chapel Lane ,52.23064773,-9.460728084,,066 7143865,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Buds Family & Community Resource Centre Ballyduff,MOW, V92 A2VC,Benmore Ballyduff,52.45165103,-9.663566553,,066 7148883,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Ballybunion Community Centre,MOW, V31 TV25,Lartigue Rd ,52.51097322,-9.673495653,,068 27799,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Ionad Lae na Dromoda / Dromid Day Centre,MOW, V23 RK10,An Cillin Liath ,51.90690173,-10.06148761,,066 9474782,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Caherciveen Social Services,MOW, V23 R726,Caherciveen Social Services Centre  The Old Barracks The Avenue,51.94667372,-10.23161259,,066 9472779,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Comhlacht Forbartha An Gleanna,MOW, V23 F293,An Gleann Ionad Lae  Rath Ciarain An Timleach Mor,51.85008596,-10.3352487,,066 9479366,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Coiste Forbartha na Sceilge Ballinskelligs Comm...,MOW, V23 DT28,An Halla Pobail ,51.83412477,-10.26407848,,066 947 9111,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Ballyphehane Community Centre,MOW,T12 WC6V,Tory Top Road ,51.88514367,-8.474929084,,021 4965339,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Douglas Meals On Wheels,MOW, T12 C840,Douglas Community Centre Church Road,51.87458612,-8.437473954,,021 4362289,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Blackrock / Mahon Meals On Wheels,MOW, T12 A020,Convent Road ,51.89726427,-8.416774669,,021 4291603,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Bantry Care For The Aged Association Company Ltd,MOW, P75 YY93,1 Ard Mhuire Hospital Road,51.67801062,-9.446536154,,085 730 0454,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
McAuley Day Care Centre Meals on Wheels Service,MOW, P56 TX68,Main Street ,52.35676324,-8.685475923,,087 7691605,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Cobh Meals On Wheels,MOW, P24 YD88,The Park Road Day Care Centre Park Road,51.85431083,-8.298517884,,021 4816054,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Blarney Care of the Aged,MOW, ,The Convent ,,,,087 7372706,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Kinsale Meals On Wheels,MOW,,Kinsale ,,,,087 1509996,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Kildare MABS,MABS, W12 EV81, Henry Street Newbridge,53.18102568,-6.800030553,  kildare@mabs.ie,  0818 07 2600,,,,https://mabs.ie/,
Carlow MABS,MABS, R93 ED82,72D Tullow Street Carlow,52.83700425,-6.924827861,  carlow@mabs.ie,  0818 07 2070,,,,https://mabs.ie/,
Cavan MABS,MABS, H12 A8H7, Kinnypottle Cavan,53.99648634,-7.358873329,  cavan@mabs.ie,  0818 07 2410,,,,https://mabs.ie/,
Clare MABS,MABS, V95 WNP6, 7 The Mall Clare Road Ennis,52.83402729,-8.980630192,  ennis@mabs.ie,  0818 07 2430,,,,https://mabs.ie/,
Clare MABS,MABS, V14 K292, Unit 4 Shannon Business Centre,52.70987131,-8.879855614,,  0818 07 2790 ,,,,https://mabs.ie/,
Cork MABS (North),MABS, P51 WF90, 25 O'Brien Street Mallow,52.13738443,-8.642514115,  mallow@mabs.ie,  0818 07 2440,,,,https://mabs.ie/,
Cork MABS (West),MABS, P47 XD71, Unit 11 Underhill Commercial Park Dunmanway,51.71661695,-9.110453015,  dunmanway@mabs.ie,  0818 07 2450,,,,https://mabs.ie/,
Cork MABS,MABS, P56 PP93, Rathgoggin South Charleville,52.3494229,-8.677300369,  charleville@mabs.ie, 0818 07 2420,,,,https://mabs.ie/,
Cork MABS,MABS, T12 AKA6, Ground Floor 101 North Main Street Cork,51.90112215,-8.479315892,  cork@mabs.ie,  0818 07 2090,,,,https://mabs.ie/,
Donegal MABS (North),MABS, F92 R6NF, First Floor Forte Lynne House Letterkenny,54.94854404,-7.731461821,  letterkenny@mabs.ie,  0818 07 2460,,,,https://mabs.ie/,
Donegal MABS (South),MABS, F94 DK6C, Donegal Public Services Centre Drumlonagher Donegal,54.65982538,-8.087919444,  southdonegal@mabs.ie,  0818 07 2480,,,,https://mabs.ie/,
Donegal MABS (West) / Iarthar Dun na nGall,MABS, F92 KF82, Derrybeg,55.07805875,-8.288249251,  iarthar_dhun_na_ngall@mabs.ie,  0818 07 2650,,,,https://mabs.ie/,
Dublin South MABS,MABS, D10 T042, Ballyfermot Civic Centre Ballyfermot Rd Drumfinn Dublin 10,53.34395123,-6.361855983,  ballyfermot@mabs.ie,  0818 07 2800,,,,https://mabs.ie/,
Dublin South MABS,MABS, D22 E9X5, Civic Offices Ninth Lock Road Clondalkin Dublin 22,53.32428818,-6.395179268,  clondalkin@mabs.ie,  0818 07 2270,,,,https://mabs.ie/,
Dublin South MABS,MABS, A96 V803, Ground Floor Marina House Clarence Street Dun Laoghaire,53.2959855,-6.142763991,  Dun_Laoghaire@mabs.ie,  0818 07 2530,,,,https://mabs.ie/,
Dublin South MABS,MABS, D02 X898, 26-28 Lombard Street Dublin 2,53.34527114,-6.249184207,dublin.south.central.mabs@mabs.ie,  0818 07 2520  ,,,,https://mabs.ie/,
Dublin South MABS,MABS, D24 RFV0, Hainault House The Square Tallaght Dublin 24,53.28653589,-6.369048053,  tallaght@mabs.ie,  0818 07 2370,,,,https://mabs.ie/,
Dundrum MABS,MABS, D14 EY13, 1A Upper Kilmacud Road Dundrum Dublin 14,53.28991114,-6.243252814,  dundrum@mabs.ie,  0818 07 2310,,,,https://mabs.ie/,
Galway MABS (North),MABS, H54 Y677, Unit 4 Mellows House Barrack Street Tuam,53.51207883,-8.854394629,  tuam@mabs.ie,  0818 07 2560,,,,https://mabs.ie/,
Galway MABS (South),MABS, H91 D296, Aran Suite Granary Suites 58 Lower Dominick Street Galway,53.27171217,-9.056571729,  galway@mabs.ie,  0818 07 2570,,,,https://mabs.ie/,
Galway MABS,MABS, H62 H721, Piggott Street Loughrea,53.19840681,-8.565996268,  loughrea@mabs.ie,  0818 07 2580,,,,https://mabs.ie/,
Kerry MABS,MABS, V93 PY6X, Unit 2 First Floor Park Court Beech Road Killarney,52.05826876,-9.510058569,  kerry@mabs.ie,  0818 07 7827,,,,https://mabs.ie/,
Kerry MABS,MABS, V92 E6K1, Unit 2 Liber House Monavalley Tralee,52.28074414,-9.702810699,  kerry@mabs.ie,  0818 07 2190,,,,https://mabs.ie/,
Kildare MABS,MABS, W23 Y5D1, Unit 3 Millennium House Harbour View Kilcock,53.39932029,-6.666429691,  kildare@mabs.ie,  0818 07 2590,,,,https://mabs.ie/,
Kilkenny MABS,MABS, R95 VO52, 4 The Parade Gardens Kilkenny,52.65099984,-7.250917761,  kilkenny@mabs.ie,  0818 07 2610,,,,https://mabs.ie/,
Laois MABS,MABS, R32 K298, Railway Mews Railway Street Portlaoise,53.03510312,-7.299301853,  portlaoise@mabs.ie,  0818 07 2620,,,,https://mabs.ie/,
Leitrim MABS,MABS, N41 E177, Swanlinbar Road Ballinamore,54.26279027,-7.699332431,  ballinamore@mabs.ie,  0818 07 2630,,,,https://mabs.ie/,
Limerick MABS,MABS, V94 3T28, Floor 1 Riverstone House 23-27 Henry Street Limerick,52.6609676,-8.632043476,  limerick@mabs.ie,  0818 07 2210,,,,https://mabs.ie/,
Longford MABS,MABS, N39 W1X7, Fee Court 1 Church Street Longford,53.7314398,-7.800428537,  longford@mabs.ie,  0818 07 2640,,,,https://mabs.ie/,
Louth MABS,MABS, A92 ADC9, 1 Mayoralty Street Drogheda,53.71541331,-6.347872922,  drogheda@mabs.ie,  0818 07 2490,,,,https://mabs.ie/,
Louth MABS,MABS, A91 RF97, 58/59 Anne Street Dundalk,54.0012473,-6.406972813,  dundalk@mabs.ie,  0818 07 2540,,,,https://mabs.ie/,
Mayo MABS (North),MABS, F26 WD35, Cualgara Teeling Street Ballina,54.11508187,-9.159164183,  ballina@mabs.ie,  0818 07 2660,,,,https://mabs.ie/,
Mayo MABS (South),MABS, F23 NF82 , Unit 14  Nephin Halls Hopkins Road Castlebar,53.85480051,-9.303468014,  castlebar@mabs.ie, 0818 07 2670,,,,https://mabs.ie/,
Meath MABS,MABS, C15 XR8Y, 1st Floor 1B Brews Hill Navan,53.65271287,-6.688508798,  meath@mabs.ie,  0818 07 2680,,,,https://mabs.ie/,
Monaghan MABS,MABS, A75 Y034, 3rd Floor Bramley House Muckno Street Castleblayney,54.12200899,-6.735755813,  monaghan@mabs.ie,  0818 07 2690,,,,https://mabs.ie/,
North Dublin MABS,MABS, D09 K8W2, Main Street Ballymun Dublin 9,53.39533286,-6.263759337,  ballymun@mabs.ie,  0818 07 2150,,,,https://mabs.ie/,
North Dublin MABS,MABS, D15 TX40, 7A Church Avenue Blanchardstown Dublin 15,53.38584362,-6.375520191,  blanchardstown@mabs.ie, 0818 07 2330,, (access to the office is from Mary Brennan Park)  ,,https://mabs.ie/,
North Dublin MABS,MABS, D17 K462, Northside Civic Centre Bunratty Road Coolock Dublin 5,53.39444868,-6.206870622,  coolock@mabs.ie,  0818 07 2290,,,,https://mabs.ie/,
North Dublin MABS,MABS, D01 K5F2, 53 Upper Dorset Street Dublin 1,53.3570835,-6.264677653,  dorsetstreet@mabs.ie,  0818 07 2510,,,,https://mabs.ie/,
North Dublin MABS,MABS, D11 XF78, 5 Church Street Finglas Dublin 11,53.3885258,-6.300282922,  finglas@mabs.ie,  0818 07 2170,,,,https://mabs.ie/,
North Dublin MABS,MABS, K67 R9X9, Third Floor North Colonnade The Plaza Village Swords,53.45748738,-6.220638422,  swords@mabs.ie,  0818 07 2550,,,,https://mabs.ie/,
Offaly MABS,MABS, R35 P923, Unit 23A The Bridge Centre Tullamore,53.27490572,-7.493102983,  offaly@mabs.ie,  0818 07 2710,,,,https://mabs.ie/,
Roscommon MABS,MABS, F42 TD98,  Tower Block A Roscommon West Business Park Golf Links Road Roscommon,53.62787546,-8.188858337,  roscommon@mabs.ie,  0818 07 2720,,,,https://mabs.ie/,
Sligo MABS,MABS, F91 F8YY, Carbury House Fish Quay Sligo,54.27353977,-8.475299506,  sligo@mabs.ie,  0818 07 2730,,,,https://mabs.ie/,
Tipperary MABS (North),MABS, E45 K825, 31 Pearse Street Nenagh,52.86503934,-8.197391099,  nenagh@mabs.ie,  0818 07 2760,,,,https://mabs.ie/,
Tipperary MABS (North),MABS, E41 R6C9, Mall House Slievenamon Road Thurles,52.67745163,-7.812322253,  thurles@mabs.ie,  0818 07 2740,,,,https://mabs.ie/,
Tipperary MABS (South),MABS, E32 P928, Nano Nagle Community Resource Centre Clancy House Greenside Carrick-on-Suir,52.34818591,-7.411072407,  carrick_on_suir@mabs.ie,  0818 07 2810,,,,https://mabs.ie/,
Tipperary MABS (South),MABS, E91 H2Y2, Anglesea House Anglesea Street Clonmel,52.354088,-7.696300653,  clonmel@mabs.ie,  0818 07 2750,,,,https://mabs.ie/,
Tipperary MABS (South),MABS, E34 DW40, 13 Davis Street Tipperary Town,52.47539374,-8.162246346,  tipperary@mabs.ie,  0818 07 2130,,,,https://mabs.ie/,
